135	102.26	30.661	235.43
136	103.31	30.1	234.79
137	103.43	29.848	234.35
138	101.36	30.111	235.69
139	103.08	30.139	235.23
140	103.11	30.619	234.69
141	101.85	30.223	235.84
142	103.17	30.175	234.84
143	102.42	30.131	234.89
144	340.25	24.969	27.352
145	339.37	25.05	28.994
146	340.2	24.948	27.714
147	339.45	25.256	29.161
148	338.81	25.208	29.799
149	337.57	25.642	31.592
150	339.36	25.251	29.081
151	339.0	25.346	29.696
152	340.29	25.435	28.04
153	338.91	25.109	29.845
154	339.66	24.822	28.732
155	339.31	25.053	29.142
156	339.9	25.425	28.578
157	100.75	30.639	236.34
158	102.7	29.958	234.92
159	102.64	30.381	235.1
160	103.16	29.812	234.62
161	102.48	29.856	235.13
162	101.32	29.897	235.07
163	103.66	29.774	234.29
164	103.15	30.299	234.64
165	103.45	29.784	234.29
166	102.59	30.275	234.75
167	103.22	29.987	234.78
168	102.57	30.242	235.15
169	102.96	30.01	235.17
170	103.05	29.842	234.86
171	103.47	29.462	234.72
172	103.03	31.332	233.98
173	100.56	30.683	235.9
174	102.9	29.945	234.83
175	101.56	30.297	235.52
176	103.73	29.767	234.11
177	103.09	29.747	234.8
178	103.1	30.379	234.19
179	102.79	30.028	234.78
180	102.82	30.213	234.88
181	100.59	30.211	236.36
182	102.81	29.886	235.39
183	100.68	30.295	236.53
184	101.64	30.343	235.79
185	103.14	29.914	235.06
186	103.43	29.579	234.27
187	103.93	29.999	234.56
188	101.57	30.931	235.62
189	102.79	30.095	234.96
190	102.34	30.278	235.57
191	101.23	31.075	236.03
192	102.72	29.813	235.23
193	102.9	29.635	235.36
194	100.4	30.821	236.2
195	101.9	30.176	235.79
196	102.85	29.478	234.88
197	103.19	29.864	234.89
198	190.74	40.842	195.4
199	189.41	40.939	196.21
200	189.25	40.978	196.34
201	189.26	40.892	196.36
202	189.66	41.024	195.57
203	189.23	40.82	196.39
204	189.49	41.079	195.7
205	189.44	40.995	195.83
206	189.18	41.1	196.04
207	189.62	40.928	195.87
208	189.0	40.938	196.04
209	189.48	41.086	195.85
210	189.46	41.1	195.96
211	189.96	40.817	195.61
212	189.1	40.839	196.47
213	189.23	40.933	196.14
214	188.73	41.136	196.44
215	188.85	40.722	196.07
216	189.15	41.049	196.19
217	189.82	41.027	195.84
218	189.74	40.66	195.83
219	190.26	41.005	195.68
220	189.26	41.095	196.11
221	189.89	41.149	196.04
222	190.87	41.114	195.16
223	103.27	29.449	234.98
224	103.1	29.981	235.0
225	102.33	30.238	235.42
226	102.22	29.762	235.75
227	102.68	30.152	235.15
228	102.65	29.835	235.13
229	101.82	29.659	235.64
230	103.01	29.601	234.82
231	103.97	29.735	233.77
232	100.58	30.283	235.82
233	273.9	33.826	87.336
234	273.73	33.458	87.199
235	273.78	33.797	87.245
236	273.93	33.525	86.859
237	273.08	33.69	87.557
238	273.99	33.591	87.235
239	274.32	33.714	86.58
240	273.77	33.901	87.145
241	274.02	34.01	87.428
242	273.46	33.668	87.309
243	273.53	33.462	87.403
244	273.82	33.807	87.013
245	273.28	33.777	87.693
246	273.25	33.427	87.579
247	188.94	40.942	196.37
248	188.48	40.744	196.56
249	189.37	41.042	195.33
250	188.65	41.034	196.13
251	188.95	41.192	196.03
252	189.14	41.218	195.99
253	189.27	41.137	195.66
254	188.89	40.997	196.15
255	189.38	40.967	195.57
256	188.9	41.093	196.19
257	189.05	40.903	196.37
258	189.2	40.964	195.94
259	189.9	41.015	195.26
260	189.29	40.906	196.25
261	189.79	40.872	195.49
262	189.33	41.095	195.74
263	188.87	40.999	196.0
264	189.48	41.101	195.64
265	189.13	40.963	195.76
266	188.69	40.982	196.43
267	188.5	41.094	196.68
268	272.94	33.887	88.276
269	273.59	34.063	87.548
270	274.16	33.773	86.859
271	273.69	33.526	87.159
272	274.11	33.581	87.042
273	274.47	33.718	86.869
274	274.37	33.837	86.844
275	274.31	33.363	86.589
276	274.31	33.363	86.589
277	262.61	35.517	94.347
278	263.38	35.948	93.769
279	263.3	36.636	94.161
280	262.39	35.891	94.432
281	263.57	36.646	93.698
282	263.7	36.423	93.664
283	263.81	36.537	93.772
284	262.69	36.353	93.998
285	264.02	36.517	93.386
286	262.55	35.707	94.274
287	262.54	36.108	94.174
288	263.57	36.468	93.64
289	263.22	36.178	93.48
290	263.53	36.097	93.664
291	263.33	36.751	93.866
292	263.79	36.307	93.513
293	263.47	36.192	93.637
294	263.55	36.552	93.897
295	263.72	35.974	93.474
296	263.96	36.406	93.947
297	263.44	36.365	93.662
298	263.85	36.664	93.527
299	263.22	36.636	94.173
300	263.6	36.586	93.933
301	263.26	36.616	94.141
302	263.94	36.638	93.258
303	263.19	36.347	93.874
304	264.07	36.587	93.655
305	262.9	36.413	94.169
306	263.07	36.108	93.654
307	264.39	36.384	93.147
308	264.32	36.195	92.669
309	263.02	36.582	93.835
310	263.81	36.578	93.749
311	262.7	36.234	94.314
312	263.78	36.316	93.585
313	263.96	36.102	93.137
314	263.39	36.717	94.02
315	262.48	36.241	94.318
316	263.43	36.287	94.144
317	262.75	36.486	94.266
318	263.74	36.275	93.919
319	263.44	36.141	93.564
320	263.38	36.148	93.726
321	263.09	36.405	93.624
322	263.23	36.405	93.934
323	263.51	36.425	93.784
324	263.17	36.244	93.481
325	263.95	36.436	93.215
326	263.66	36.68	93.429
327	263.91	35.833	92.941
328	263.82	36.554	93.607
329	263.55	36.63	94.029
330	262.75	36.486	94.266
331	263.17	35.649	92.908
332	263.41	36.009	93.312
333	263.3	36.231	93.684
334	263.39	36.3	93.759
335	262.56	36.323	94.274
336	263.19	35.966	93.967
337	263.47	36.112	93.756
338	263.08	36.407	93.995
339	345.72	40.352	348.6
340	345.93	40.921	347.83
341	346.12	40.491	347.39
342	345.47	40.94	348.03
343	345.89	40.572	347.5
344	346.0	40.503	347.47
345	345.91	40.83	347.95
346	346.03	40.714	347.46
347	263.72	36.721	93.39
348	263.77	36.176	93.187
349	263.34	36.753	93.922
350	264.06	36.612	93.12
351	264.0	36.515	92.883
352	262.77	36.52	94.36
353	263.67	36.615	93.546
354	263.43	36.477	93.756
355	263.53	36.821	93.568
356	261.77	35.878	94.453
357	263.41	36.22	93.537
358	263.29	36.557	93.641
359	263.22	36.428	93.939
360	263.73	36.768	93.971
361	263.18	36.21	93.61
362	263.26	36.616	94.141
363	264.11	36.554	93.136
364	262.85	36.248	93.971
365	263.4	36.338	93.508
366	262.8	36.492	94.021
367	263.32	35.979	93.367
368	263.25	36.49	93.878
369	263.81	36.578	93.706
370	263.13	36.096	93.381
371	263.44	36.502	93.558
372	263.39	36.218	93.32
373	263.49	36.652	94.096
374	263.27	36.453	93.421
375	264.27	36.265	93.053
376	262.79	35.916	93.573
377	263.56	36.455	93.385
378	263.7	36.459	93.251
379	262.79	36.588	93.773
380	263.44	36.0	93.359
381	263.18	36.221	93.369
382	264.11	36.35	92.806
383	263.21	36.095	93.579
384	263.44	36.236	93.298
385	263.26	36.243	93.986
386	264.03	36.384	93.074
387	264.27	36.414	92.789
388	262.65	35.843	93.549
389	154.14	23.47	247.92
390	154.42	23.519	248.27
391	153.01	22.936	248.65
392	153.22	23.313	249.21
393	154.13	23.273	248.06
394	154.04	22.712	248.55
395	154.09	23.258	248.61
396	153.88	23.402	248.27
397	155.03	23.192	248.14
398	154.2	23.125	247.65
399	153.88	23.067	248.12
400	155.23	23.615	247.29
401	153.67	23.091	248.21
402	154.01	24.015	248.12
403	154.46	22.922	247.76
404	153.81	23.358	247.62
405	152.63	23.838	249.43
406	154.56	22.977	247.6
407	154.0	22.776	248.21
408	262.94	36.818	94.142
409	154.78	23.141	247.75
410	263.48	36.723	93.686
411	263.1	37.384	94.182
412	263.23	36.771	94.051
413	263.3	36.49	93.977
414	263.96	36.813	93.207
415	264.13	36.456	93.366
416	263.15	36.846	93.619
417	263.71	37.075	93.425
418	263.69	36.952	93.382
419	263.49	36.687	93.438
420	264.0	37.054	93.187
421	263.12	37.179	94.348
422	263.83	37.091	93.228
423	263.37	36.655	93.674
424	345.28	41.517	348.06
425	345.26	40.626	348.14
426	344.86	40.524	348.65
427	345.42	41.552	348.43
428	344.86	40.252	348.38
429	344.5	40.661	349.14
430	345.35	40.75	347.99
431	345.81	40.232	347.67
432	345.57	40.497	348.28
433	345.29	40.485	348.74
434	345.55	40.386	348.1
435	344.74	40.159	348.32
436	345.19	40.575	348.39
437	345.53	40.428	347.99
438	345.94	40.279	347.72
439	344.79	40.46	348.23
440	345.34	40.288	348.15
441	345.19	40.535	348.73
442	345.57	40.512	348.14
443	345.19	40.498	348.21
444	344.88	40.555	348.45
445	345.24	40.798	348.6
446	344.51	40.534	348.92
447	344.74	40.463	348.34
448	345.37	40.678	348.25
449	345.23	40.514	348.17
450	345.23	40.693	348.82
451	345.78	40.29	347.44
452	345.34	40.451	348.49
453	345.15	40.584	348.59
454	345.36	40.531	348.21
455	344.85	40.543	348.41
456	345.36	40.804	348.04
457	345.63	40.481	347.89
458	345.6	40.428	347.81
459	344.92	40.554	347.64
460	344.82	40.365	349.51
461	344.46	40.778	347.84
462	345.12	40.724	348.67
463	345.33	40.812	348.6
464	344.72	40.703	347.92
465	345.13	40.555	348.2
466	345.14	40.58	348.35
467	344.86	40.507	348.09
468	345.08	40.276	348.7
469	345.75	41.087	348.05
470	344.77	40.511	348.07
471	344.75	40.455	348.67
472	344.86	40.609	348.6
473	345.67	40.763	348.27
474	344.09	40.665	348.84
475	345.01	40.575	348.25
476	299.04	22.617	54.517
477	299.92	22.739	54.084
478	300.84	23.456	54.558
479	299.95	23.023	55.227
480	299.62	23.233	55.237
481	300.3	22.916	54.563
482	300.17	23.232	55.029
483	300.12	22.835	54.464
484	300.41	22.95	54.447
485	299.62	23.076	54.884
486	300.37	23.358	54.496
487	301.8	23.131	53.006
488	299.8	22.839	53.961
489	104.34	25.739	214.56
490	300.41	23.025	55.062
491	299.89	23.094	54.54
492	299.55	22.893	55.007
493	102.78	25.51	215.8
494	105.0	25.222	214.53
495	105.47	25.448	213.68
496	104.02	25.002	215.36
497	104.17	25.606	214.78
498	105.31	25.31	214.53
499	103.96	26.134	214.93
500	105.68	25.36	214.01
501	104.57	25.648	214.83
502	105.45	25.121	213.88
503	104.95	25.023	215.0
504	105.72	25.462	213.52
505	103.84	25.324	214.66
506	105.54	24.882	214.46
507	107.36	24.427	212.95
508	104.05	25.679	215.24
509	103.62	25.546	215.12
510	106.64	24.415	214.22
511	104.09	25.067	214.65
512	105.5	24.916	213.49
513	104.06	25.645	214.62
514	105.16	24.843	214.3
515	105.75	24.841	214.15
516	107.0	24.684	213.1
517	104.46	25.613	214.88
518	105.57	24.954	214.25
519	104.44	25.189	215.09
520	104.78	25.014	215.01
521	106.09	24.998	213.44
522	104.66	25.134	214.82
523	105.72	24.267	213.86
524	104.54	25.298	214.84
525	106.1	24.628	213.34
526	105.51	25.144	214.59
527	106.13	25.178	213.37
528	104.2	25.755	214.81
529	105.39	24.46	214.63
530	104.1	25.386	214.32
531	104.34	25.689	215.09
532	103.3	26.007	215.09
533	104.66	25.554	214.29
534	106.66	24.52	213.25
535	104.33	25.056	214.72
536	103.74	25.603	214.88
537	105.78	25.012	213.18
538	105.92	24.975	213.51
539	105.5	24.89	213.79
540	103.36	25.574	215.16
541	106.05	24.79	213.68
542	105.16	25.271	214.3
543	105.41	24.413	213.37
544	104.78	25.418	214.35
545	104.82	25.49	214.58
546	105.46	24.979	213.9
547	105.83	24.925	214.07
548	104.64	25.521	214.73
549	104.28	25.463	214.5
550	105.88	25.186	213.7
551	105.2	24.991	214.2
552	105.73	24.936	213.89
553	104.65	25.197	214.79
554	105.88	24.431	213.52
555	104.73	24.964	215.08
556	104.32	25.225	214.37
557	103.32	25.375	215.11
558	104.69	25.066	214.88
559	104.41	25.424	214.67
560	105.33	24.845	214.14
561	104.86	25.34	214.41
562	105.31	24.723	214.03
563	104.61	25.282	214.56
564	104.77	25.163	214.26
565	105.24	25.223	214.13
566	105.16	24.734	213.92
567	104.97	24.94	214.43
568	104.91	25.308	214.44
569	105.38	25.405	213.59
570	103.82	25.355	215.2
571	105.47	24.504	214.06
572	104.31	25.277	214.81
573	103.17	25.36	215.17
574	104.64	25.452	214.51
575	105.68	25.122	214.24
576	106.17	24.671	213.57
577	105.03	24.854	213.66
578	106.26	24.494	213.45
579	105.48	25.271	213.95
580	104.72	25.112	214.52
581	105.55	24.879	213.54
582	104.89	25.313	213.93
583	103.93	25.05	215.3
584	105.22	24.956	214.44
585	105.4	25.462	213.73
586	105.32	24.968	213.95
587	105.57	25.073	213.61
588	104.53	25.692	214.55
589	10.567	40.216	352.68
590	10.371	40.615	352.96
591	10.08	40.352	352.99
592	10.464	40.549	352.71
593	10.887	40.916	352.96
594	10.616	40.548	353.33
595	10.531	40.723	353.37
596	10.002	40.398	353.66
597	10.491	40.632	353.39
598	10.99	40.719	352.46
599	9.3068	40.434	353.65
600	9.5534	40.58	353.59
601	10.374	40.902	351.72
602	10.741	40.424	352.66
603	9.8543	40.854	353.71
604	10.531	40.616	352.56
605	10.612	40.512	352.32
606	10.638	40.629	352.98
607	9.9282	40.666	353.67
608	10.021	40.588	353.45
609	9.5258	40.491	353.58
610	10.02	40.584	353.75
611	10.824	40.927	353.93
612	9.6179	40.771	353.61
613	10.509	40.715	353.71
614	10.226	40.746	353.8
615	10.282	41.126	353.14
616	10.103	40.88	353.4
617	9.8342	40.777	353.31
618	9.6572	40.587	353.37
619	10.158	40.49	353.32
620	10.073	40.829	353.48
621	106.39	23.711	213.36
622	106.13	24.77	213.44
623	104.3	24.922	214.31
624	104.3	25.557	214.27
625	104.49	24.497	214.93
626	105.75	24.703	213.69
627	106.38	24.961	212.8
628	105.98	24.684	213.4
629	105.23	24.85	214.23
630	104.38	25.226	214.12
631	104.53	24.6	213.81
632	104.53	25.192	214.01
633	104.29	25.17	214.1
634	105.93	24.615	212.49
635	104.62	24.619	214.54
636	106.24	24.198	213.61
637	105.41	24.801	213.96
638	291.18	38.815	93.769
639	289.94	38.846	94.704
640	290.56	38.889	94.445
641	291.19	39.052	93.878
642	290.16	38.857	94.392
643	291.11	38.814	94.148
644	291.01	39.013	93.835
645	291.37	39.166	93.83
646	291.71	39.456	93.808
647	290.12	38.945	95.157
648	291.69	39.092	93.893
649	291.29	39.546	94.022
650	292.01	39.849	94.091
651	291.62	39.916	93.952
652	290.79	39.097	94.639
653	291.92	39.309	93.886
654	292.01	39.98	94.566
655	291.48	39.522	94.032
656	291.36	39.316	93.878
657	291.09	40.258	95.252
658	292.23	39.161	93.277
659	290.64	39.389	94.627
660	291.3	39.334	93.836
661	291.3	39.155	93.933
662	290.74	39.497	94.641
663	291.24	39.3	94.354
664	291.11	39.493	94.303
665	291.04	39.385	93.786
666	291.06	39.079	93.94
667	290.98	39.222	94.171
668	291.67	39.42	94.192
669	290.52	38.834	94.553
670	291.09	39.072	94.496
671	290.8	38.922	93.598
672	291.34	39.152	94.345
673	290.21	39.03	94.518
674	291.19	39.089	94.078
675	291.57	39.325	93.904
676	290.76	39.333	94.551
677	291.09	39.173	94.21
678	290.72	39.212	94.35
679	291.18	39.333	94.647
680	292.15	39.627	93.769
681	290.93	39.213	94.349
682	290.47	39.512	94.834
683	291.51	39.386	94.38
684	291.24	39.219	94.45
685	291.42	39.109	93.884
686	50.317	44.562	350.73
687	50.549	44.392	350.92
688	50.574	44.289	350.86
689	50.297	44.307	350.99
690	50.442	44.385	350.71
691	50.448	44.777	350.19
692	50.321	44.376	350.97
693	50.411	44.135	350.94
694	214.39	24.653	170.94
695	214.06	24.862	171.47
696	214.59	24.743	170.75
697	336.7	30.606	2.6556
698	336.53	30.946	2.5036
699	336.96	30.383	2.1667
700	336.88	30.31	2.0401
701	336.85	30.876	1.953
702	337.37	30.454	1.5945
703	337.08	30.595	1.9515
704	336.96	30.529	1.8932
705	336.78	30.872	2.2224
706	336.61	30.598	2.8633
707	336.85	30.793	1.946
708	336.97	31.057	2.1282
709	336.64	30.715	2.4925
710	337.1	30.701	1.8894
711	336.86	30.906	1.7844
712	336.37	30.912	2.8254
713	336.69	31.099	2.4275
714	336.85	30.774	2.09
715	337.03	30.738	1.9789
716	336.53	30.749	1.7405
717	335.94	30.868	2.6597
718	106.02	22.548	275.14
719	106.47	22.492	275.16
720	337.12	30.812	1.8359
721	106.15	23.457	274.86
722	205.39	39.183	147.08
723	205.01	39.18	147.51
724	204.78	39.677	147.62
725	204.2	39.358	148.08
726	203.73	39.209	148.64
727	204.76	39.488	147.82
728	204.96	39.498	147.5
729	205.1	39.145	147.49
730	204.74	39.573	147.84
731	204.64	39.182	147.78
732	205.1	39.709	147.82
733	204.76	39.514	147.66
734	204.53	39.303	148.07
735	204.7	39.379	147.75
736	104.51	23.209	276.73
737	204.62	39.441	147.97
738	105.08	23.235	275.67
739	104.23	23.257	276.62
740	105.48	23.428	275.51
741	105.68	23.156	275.09
742	103.67	23.309	277.04
743	104.91	23.204	276.13
744	105.05	23.203	276.21
745	105.24	23.407	275.72
746	104.17	23.636	276.64
747	105.0	23.188	275.88
748	104.76	23.292	276.21
749	103.82	23.427	276.86
750	104.61	23.351	276.3
751	104.4	23.166	276.72
752	103.81	23.268	276.79
753	106.67	23.248	274.36
754	104.45	23.071	276.65
755	105.42	23.285	275.27
756	104.95	22.863	276.28
757	106.27	22.655	275.01
758	105.59	22.86	275.36
759	170.96	27.763	153.57
760	236.64	52.994	153.22
761	237.35	53.279	152.37
762	16.216	44.11	301.21
763	16.757	44.269	301.83
764	15.94	44.576	301.99
765	171.81	28.484	152.31
766	171.81	28.484	152.31
767	327.66	17.461	3.7219
768	328.92	17.903	2.1704
769	328.38	17.77	3.0081
770	328.76	17.839	1.9538
771	328.1	17.558	2.7249
772	328.63	17.732	2.5086
773	329.34	17.629	1.5193
774	328.12	18.053	3.2007
775	327.82	17.854	3.3592
776	328.2	17.616	2.2813
777	328.86	17.766	1.8954
778	327.88	17.924	3.8422
779	327.52	17.683	3.533
780	328.18	18.055	3.0467
781	328.04	18.133	2.762
782	329.48	17.953	1.6123
783	328.53	17.815	3.0147
784	328.2	18.024	3.105
785	327.79	17.711	3.5353
786	327.49	18.095	4.1934
787	328.42	17.606	3.0996
788	327.66	18.242	3.3941
789	328.68	18.045	2.6108
790	327.12	17.516	4.672
791	329.29	17.357	2.121
792	327.61	17.895	4.0117
793	329.55	17.588	1.5769
794	327.16	18.105	3.9491
795	328.52	17.938	2.4158
796	328.08	17.215	3.405
797	328.02	17.441	2.8111
798	329.85	17.716	1.26
799	329.85	17.716	1.26
800	76.07	14.077	266.35
801	75.156	13.601	267.47
802	73.624	14.003	268.52
803	76.178	14.053	267.14
804	75.954	14.282	266.31
805	74.741	13.741	268.53
806	73.787	15.132	267.54
807	75.938	14.137	266.36
808	75.561	13.942	267.33
809	76.328	14.857	265.75
810	76.328	14.857	265.75
811	232.5	52.645	145.9
812	233.48	52.507	145.59
813	232.94	53.301	145.79
814	233.79	53.684	144.96
815	232.71	52.349	145.65
816	234.0	53.525	145.03
817	234.08	53.35	144.8
818	234.19	54.066	144.62
819	232.67	52.49	145.38
820	233.75	53.497	145.67
821	232.17	52.743	146.76
822	232.17	52.743	146.76
823	103.18	29.981	234.83
824	101.52	29.727	236.06
825	101.05	30.424	235.79
826	100.39	30.758	236.11
827	103.33	29.981	234.89
828	100.97	30.402	236.41
829	101.87	30.183	235.24
830	100.3	31.423	237.09
831	102.42	30.108	235.32
832	102.31	30.591	234.57
833	102.68	30.212	235.26
834	102.04	30.223	236.25
835	102.47	30.276	235.1
836	339.61	25.216	28.999
837	102.52	30.015	235.09
838	339.67	25.13	29.189
839	339.99	25.135	28.812
840	339.39	25.369	29.228
841	339.11	25.256	29.39
842	338.82	25.128	29.067
843	339.24	24.985	29.138
844	338.98	25.431	29.907
845	339.16	25.329	29.435
846	340.34	25.416	28.053
847	339.05	25.251	29.308
848	339.4	25.072	29.648
849	339.97	25.183	28.682
850	339.08	25.136	29.386
851	340.48	25.511	28.288
852	103.42	29.532	234.29
853	102.33	30.541	234.83
854	102.31	30.06	235.41
855	103.03	30.037	235.02
856	102.26	30.469	234.44
857	102.88	30.449	234.65
858	103.47	29.558	234.22
859	102.13	30.203	234.72
860	101.33	30.379	235.42
861	101.7	30.134	235.28
862	102.27	30.247	235.59
863	101.02	30.953	235.56
864	100.5	30.603	236.49
865	102.91	30.078	234.8
866	102.74	30.422	234.97
867	102.95	30.247	234.83
868	101.48	30.077	235.19
869	102.85	30.312	234.59
870	102.88	30.185	235.12
871	102.83	29.877	235.18
872	101.64	30.532	235.73
873	103.64	29.825	234.81
874	103.49	29.551	234.48
875	101.4	30.4	235.89
876	101.94	30.581	236.03
877	103.33	29.829	234.73
878	102.02	30.314	235.79
879	102.78	30.015	235.12
880	103.58	29.742	234.47
881	102.73	29.411	235.02
882	103.03	29.941	234.83
883	103.74	29.809	234.36
884	102.4	29.684	235.25
885	102.93	30.095	235.06
886	103.16	29.811	234.94
887	102.51	29.966	234.58
888	101.82	30.513	236.18
889	102.96	29.862	235.15
890	102.7	30.103	235.65
891	189.88	40.989	195.87
892	190.09	41.101	195.72
893	189.69	41.123	195.8
894	189.42	40.933	195.99
895	190.01	41.025	195.67
896	188.91	41.067	196.37
897	189.28	40.916	196.27
898	189.41	40.973	195.87
899	189.31	41.054	195.99
900	189.37	40.919	195.93
901	189.55	41.027	195.79
902	189.48	40.937	195.93
903	189.81	40.747	195.93
904	189.1	40.933	196.2
905	189.15	40.876	195.9
906	190.92	40.761	195.08
907	189.8	40.78	195.74
908	189.23	40.709	196.1
909	189.47	41.038	196.2
910	189.16	40.522	196.35
911	189.9	40.806	195.73
912	190.23	41.099	195.29
913	189.94	40.836	195.61
914	190.73	40.833	195.34
915	190.0	41.108	195.49
916	103.86	29.541	233.97
917	190.53	40.914	195.2
918	102.65	29.79	235.49
919	102.07	30.094	235.98
920	102.52	30.178	234.6
921	101.4	30.709	235.68
922	101.4	30.709	235.68
923	103.14	29.615	234.74
924	102.79	29.399	234.94
925	274.4	33.794	87.263
926	273.54	33.612	87.144
927	274.39	33.96	87.051
928	273.78	33.797	87.245
929	273.27	33.679	87.502
930	273.57	33.514	87.316
931	274.48	33.561	86.791
932	274.03	33.562	87.162
933	273.78	33.395	87.171
934	274.27	33.419	86.75
935	274.09	33.592	87.109
936	274.44	33.824	87.208
937	273.93	33.946	87.015
938	189.14	40.762	196.06
939	188.64	40.969	196.39
940	189.17	41.023	195.7
941	189.47	41.15	195.51
942	188.66	40.814	196.19
943	189.06	40.956	196.04
944	189.47	40.855	195.68
945	188.85	41.125	196.12
946	189.32	41.041	195.72
947	189.67	41.165	195.8
948	189.48	40.732	195.68
949	189.42	41.07	195.71
950	189.91	40.69	195.38
951	190.4	41.003	195.1
952	188.82	40.996	196.09
953	189.05	40.832	196.14
954	189.05	41.038	195.87
955	189.31	40.893	196.04
956	189.75	40.869	195.36
957	188.98	41.203	196.17
958	189.03	41.087	196.16
959	189.02	40.982	195.9
960	189.02	41.104	196.08
961	273.73	33.894	87.341
962	274.18	33.81	86.96
963	273.73	33.458	87.199
964	273.95	33.578	87.21
965	274.11	33.581	87.042
966	274.14	33.645	87.117
967	274.36	34.152	87.447
968	274.27	33.456	86.694
969	273.42	32.765	86.831
970	263.61	36.694	93.514
971	262.76	35.843	94.132
972	263.18	36.211	93.903
973	263.22	36.09	93.953
974	262.83	36.066	94.119
975	263.51	36.454	94.273
976	263.41	36.359	93.819
977	263.73	35.972	93.272
978	263.03	36.428	94.043
979	262.78	36.212	94.307
980	262.73	36.521	94.351
981	263.42	36.648	93.948
982	263.05	36.255	93.821
983	262.51	36.451	94.636
984	263.98	36.432	93.628
985	263.74	36.524	93.915
986	263.75	36.411	93.604
987	264.23	36.124	93.124
988	263.13	36.616	93.797
989	263.34	36.383	93.731
990	263.03	36.135	93.956
991	262.88	36.349	94.243
992	263.54	36.599	93.721
