0.00007936507936507665, 1.4981273408238849
0.0007936507936507926, 82.39700374531822
0.001904761904761904, 178.2771535580523
0.002857142857142855, 289.13857677902615
0.003492063492063489, 358.05243445692895
0.004920634920634919, 486.8913857677902
0.0057936507936507935, 573.7827715355805
0.006666666666666666, 675.6554307116105
0.007063492063492062, 714.6067415730337
0.00833333333333333, 819.4756554307115
0.009126984126984124, 900.3745318352061
0.01, 969.2883895131087
0.011428571428571425, 1050.1872659176029
0.013095238095238092, 1113.1086142322097
0.01468253968253968, 1167.0411985018727
0.01579365079365079, 1194.0074906367042
0.017777777777777774, 1238.9513108614233
0.020476190476190474, 1265.9176029962548
0.02277777777777778, 1271.9101123595506
0.025714285714285717, 1259.9250936329588
0.028333333333333335, 1256.9288389513108
0.030952380952380953, 1247.940074906367
0.03396825396825397, 1238.9513108614233
0.035555555555555556, 1241.9475655430713
0.038730158730158726, 1232.9588014981273
0.04134920634920635, 1223.9700374531835
0.044365079365079364, 1220.9737827715358
0.04690476190476191, 1208.9887640449438
0.04968253968253968, 1202.996254681648
